Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Deflection Success,Feed Location,Feed Success,Gains / Turnover Reason,Penalty Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
SGPvsFIJ_20260708,34.37832508,51.89913503,SGP CPA,1,Center Right Attack,GA,Center Right Attack,WA,,Circle Edge,YES,,,,"Q1, Q1, Q1, Q1, Q1, Q1",GA,Inner Middle,OPP Goal,,,,
SGPvsFIJ_20260708,134.3726642,23.71226264,SGP CPA,2,Center Mid Attack,WA,Center Mid Attack,GA,,"Circle Edge, Circle Edge","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1",GA,Inner Middle,SGP Goal,,,,
SGPvsFIJ_20260708,181.3745443,17.8041564,SGP CPA,3,Center Left Attack,GA,Center Mid Attack,GD,,Circle Edge,YES,,,,"Q1, Q1, Q1",GA,Outer Middle,SGP Goal,,,,
SGPvsFIJ_20260708,226.9757421,19.30314393,SGP CPA,4,Center Left Attack,WA,Attacking Left,GA,,"Outside Circle, Circle Edge","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,266.2727132,28.4079139,SGP CPA,5,Center Left Attack,WA,Attacking Left Pocket,GS,,"Circle Edge, Circle Edge","NO, YES",,,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
SGPvsFIJ_20260708,373.3726532,96.90655439,SGP CPA,6,Center Right Attack,GA,,Not Taken,,"Outside Circle, Circle Edge, Circle Edge","NO, NO, NO",,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1",GA,Outer Right,SGP Goal,,,,
SGPvsFIJ_20260708,564.0789268,21.39935949,SGP CPA,7,Center Left Attack,GA,Attacking Left,WA,,Outside Circle,YES,,,,"Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,614.2753472,49.9038289,SGP CPA,8,Center Mid Defense,GD,Center Left Attack,C,,"Outside Circle, Circle Edge, Circle Edge","YES, YES, YES",,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1",GA,Inner Right,OPP Goal,,,,
SGPvsFIJ_20260708,710.8749525,13.60473858,SGP CPA,9,Center Mid Attack,WA,Attacking Left Pocket,GS,,Circle Edge,YES,,,,"Q1, Q1, Q1, Q1",GA,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,764.7924667,57.19862222,SGP CPA,10,Center Left Attack,GA,Attacking Middle,WA,,"Circle Edge, Outside Circle, Circle Edge","YES, YES, YES",Contact,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1","GA, GA","Inner Left, Outer Middle","OPP Miss, SGP Goal",Attacking D,,,
SGPvsFIJ_20260708,910.4748785,35.40408437,SGP CPA,11,Center Left Attack,WA,Center Left Attack,GA,,"Outside Circle, Circle Edge","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1, Q1",GA,Inner Left,SGP Miss,,,,
SGPvsFIJ_20260708,1201.972481,22.60655171,SGP CPA,12,Center Right Defense,GD,Center Right Attack,C,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,1394.374316,69.60362353,SGP CPA,13,Center Right Attack,GA,Attacking Right,C,,"Circle Edge, Circle Edge, Circle Edge, Circle Edge, Circle Edge, Circle Edge","YES, YES, YES, NO, YES, YES",,,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2","GS, GA","Inner Left, Inner Left","SGP Miss, Goal",,,,
SGPvsFIJ_20260708,1494.675235,39.18463283,SGP CPA,14,Center Right Attack,GA,Center Mid Attack,WA,,"Circle Edge, Outside Circle, Circle Edge, Circle Edge","NO, YES, YES, YES",,,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2, Q2",GA,Inner Left,OPP Goal,,,,
SGPvsFIJ_20260708,1561.076803,37.90256039,SGP CPA,15,Center Mid Attack,WA,,Not Taken,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2, Q2, Q2",GA,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,1634.674658,25.20563391,SGP CPA,16,Center Mid Attack,WA,,Not Taken,,"Circle Edge, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2, Q2, Q2",GS,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,1681.072528,16.70626468,SGP CPA,17,Center Right Attack,GA,Attacking Right,C,,Outside Circle,YES,,,,"Q2, Q2, Q2",GA,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,1726.275054,25.30400315,SGP CPA,18,Center Mid Attack,WA,Attacking Left,GA,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2",GA,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,1830.47438,13.40380825,SGP CPA,19,Center Right Attack,GA,Attacking Middle,C,,"Outside Circle, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,1874.477883,10.70146277,SGP CPA,20,Center Left Attack,WA,Attacking Left Pocket,GS,,Outside Circle,YES,,,,"Q2, Q2, Q2",GA,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,1928.972811,18.7051083,SGP CPA,21,Center Left Attack,GA,Center Left Attack,C,,"Outside Circle, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,1972.073012,26.20510738,SGP CPA,22,Center Right Attack,WA,Attacking D,GS,,"Outside Circle, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2","GA, GS","Outer Right, Inner Middle","SGP Miss, SGP Goal",,,,
SGPvsFIJ_20260708,2052.473862,22.40489517,SGP CPA,23,Center Left Attack,WD,Attacking Left Pocket,WA,,"Circle Edge, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2, Q2",GA,Outer Right,SGP Goal,,,,
SGPvsFIJ_20260708,2102.266049,25.81022027,SGP CPA,24,Center Left Attack,GA,Attacking Middle,C,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2",GA,Outer Middle,SGP Goal,,,,
SGPvsFIJ_20260708,2627.096005,27.57976694,SGP CPA,25,Center Right Attack,WA,Attacking Right,GS,,"Circle Edge, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3",GA,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,2694.975309,19.00328014,SGP CPA,26,Center Mid Attack,GA,Attacking Middle,GS,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3",GA,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,2796.075386,37.00458192,SGP CPA,27,Center Left Attack,WA,Attacking D,GA,,"Outside Circle, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3","GA, GA","Outer Left, Inner Middle","SGP Miss, OPP Goal",,,,
SGPvsFIJ_20260708,2849.129434,41.34666656,SGP CPA,28,Center Left Attack,GA,Attacking Left,WA,,"Circle Edge, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Middle,SGP Goal,,,,
SGPvsFIJ_20260708,2915.053878,100.0549556,SGP CPA,29,Center Left Attack,GA,Center Left Attack,C,,"Circle Edge, Inside Circle, Circle Edge, Circle Edge","YES, NO, NO, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsFIJ_20260708,3047.178715,34.20036992,SGP CPA,30,,Not Taken,,,,"Outside Circle, Circle Edge, Inside Circle","NO, YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,3140.874698,12.90430831,SGP CPA,31,Center Mid Attack,GA,Attacking Left Pocket,WA,,"Circle Edge, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,3175.775276,28.10240948,SGP CPA,32,Center Mid Attack,GA,Attacking Right,WA,,"Circle Edge, Inside Circle","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3","GA, GS","Outer Right, Inner Left","SGP Miss, SGP Goal",,,,
SGPvsFIJ_20260708,3220.094089,15.09806691,SGP CPA,33,Center Right Attack,WA,Attacking Middle,C,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3",GA,Inner Middle,SGP Goal,,,,
SGPvsFIJ_20260708,3284.074842,20.30333062,SGP CPA,34,Center Right Attack,WA,Attacking Middle,C,,Circle Edge,NO,,,,"Q3, Q3, Q3",GA,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,3334.073089,14.70492216,SGP CPA,35,Center Left Attack,WA,Attacking D,GA,,Outside Circle,YES,,,,"Q3, Q3, Q3, Q3","GA, GS","Outer Left, Inner Right","SGP Miss, SGP Goal",,,,
SGPvsFIJ_20260708,3389.173023,77.10572322,SGP CPA,36,Center Left Defense,WD,Center Left Attack,C,,"Circle Edge, Outside Circle, Circle Edge, Circle Edge","YES, NO, YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3, Q3","GA, GS","Inner Right, Outer Left","SGP Miss, SGP Goal",,,,
SGPvsFIJ_20260708,3523.174444,35.22787778,SGP CPA,37,Center Mid Attack,GA,Attacking Left,C,,"Outside Circle, Circle Edge, Inside Circle","YES, YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Middle,SGP Miss,,,,
SGPvsFIJ_20260708,3837.474455,39.30495044,SGP CPA,38,,Not Taken,,,,"Circle Edge, Outside Circle, Inside Circle","YES, YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GS","Inner Right, Inner Middle","SGP Miss, OPP Goal",,,,
SGPvsFIJ_20260708,3902.271762,24.10703308,SGP CPA,39,Center Mid Attack,WA,Attacking D,GS,,"Outside Circle, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4",GA,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,3974.773565,23.80618074,SGP CPA,40,Center Right Attack,WA,Attacking Right,C,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4, Q4",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,4015.075222,30.30511956,SGP CPA,41,Center Right Attack,GA,Center Right Attack,WD,,"Circle Edge, Outside Circle","NO, YES",,,,"Q4, Q4, Q4, Q4, Q4",GS,Inner Middle,OPP Goal,,,,
SGPvsFIJ_20260708,4096.272745,35.1035148,SGP CPA,42,Center Left Attack,GA,Attacking Left,WA,,"Outside Circle, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4","GS, GS","Inner Right, Inner Right","SGP Miss, SGP Goal",,,,
SGPvsFIJ_20260708,4191.576657,28.78744494,SGP CPA,43,Center Right Attack,WA,Attacking Middle,C,,,,,,,"Q4, Q4, Q4, Q4, Q4",GS,Outer Right,SGP Goal,,,,
SGPvsFIJ_20260708,4235.688848,20.98926264,SGP CPA,44,Center Left Attack,WA,Attacking Middle,C,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4",GS,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,4324.07063,46.70478575,SGP CPA,45,Center Left Attack,WA,Center Mid Attack,C,,"Outside Circle, Circle Edge, Circle Edge","YES, YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GS, GS","Outer Right, Inner Left","SGP Miss, OPP Goal",,,,
SGPvsFIJ_20260708,4428.773777,41.60534023,SGP CPA,46,,Not Taken,,,,Outside Circle,YES,,,,"Q4, Q4, Q4, Q4, Q4",GS,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,4500.27921,24.79965826,SGP CPA,47,Center Right Attack,WA,Attacking Right,GA,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4",GS,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,4548.720996,50.9566944,SGP CPA,48,Center Right Attack,WA,Center Mid Attack,C,,"Circle Edge, Circle Edge, Inside Circle","YES, YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GS, GA","Inner Left, Inner Middle","SGP Miss, OPP Goal",,,,
SGPvsFIJ_20260708,4628.975427,14.40516915,SGP CPA,49,Center Mid Attack,WA,Attacking Left Pocket,GA,,"Circle Edge, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4",GA,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,4687.272508,13.70598089,SGP CPA,50,Center Mid Attack,WA,Attacking Right Pocket,GA,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4",GA,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,4719.674497,76.58924957,SGP CPA,51,Center Right Attack,WA,Center Mid Attack,C,,"Circle Edge, Inside Circle","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4, Q4","GA, GA","Inner Right, Inner Right","OPP Miss, OPP Goal",,,,
SGPvsFIJ_20260708,34.37832508,20.59705762,SGP DCPA,1,,,,,,,,,,,Q1,,,,,,,
SGPvsFIJ_20260708,134.3726642,23.71226264,SGP DCPA,2,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1",GA,Inner Middle,SGP Goal,,,,
SGPvsFIJ_20260708,181.3745443,17.8041564,SGP DCPA,3,,,,,,Circle Edge,YES,,,,"Q1, Q1, Q1",GA,Outer Middle,SGP Goal,,,,
SGPvsFIJ_20260708,226.9757421,19.30314393,SGP DCPA,4,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,266.2727132,10.40309695,SGP DCPA,5,,,,,,Circle Edge,NO,,,,"Q1, Q1",,,,,,,
SGPvsFIJ_20260708,373.3726532,9.905723251,SGP DCPA,6,,,,,,Outside Circle,NO,,,,"Q1, Q1",,,,,,,
SGPvsFIJ_20260708,564.0789268,21.39935949,SGP DCPA,7,,,,,,Outside Circle,YES,,,,"Q1, Q1, Q1",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,614.2753472,18.40009433,SGP DCPA,8,,,,,,Outside Circle,YES,,,,"Q1, Q1",,,,,,,
SGPvsFIJ_20260708,710.8749525,13.60473858,SGP DCPA,9,,,,,,Circle Edge,YES,,,,"Q1, Q1, Q1, Q1",GA,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,764.7924667,16.98767778,SGP DCPA,10,Center Left Attack,GA,Attacking Middle,WA,,Circle Edge,YES,,,,"Q1, Q1, Q1, Q1",,,,,,,
SGPvsFIJ_20260708,910.4748785,19.40194705,SGP DCPA,11,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1",GA,Inner Left,SGP Miss,,,,
SGPvsFIJ_20260708,1201.972481,22.60655171,SGP DCPA,12,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,1394.374316,37.10038521,SGP DCPA,13,,,,,,"Circle Edge, Circle Edge, Circle Edge, Circle Edge","YES, YES, YES, NO",,,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2",GS,Inner Left,SGP Miss,,,,
SGPvsFIJ_20260708,1494.675235,10.80317465,SGP DCPA,14,,,,,,Circle Edge,NO,,,,"Q2, Q2",,,,,,,
SGPvsFIJ_20260708,1561.076803,37.90256039,SGP DCPA,15,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2, Q2, Q2",GA,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,1634.674658,25.20563391,SGP DCPA,16,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2, Q2, Q2",GS,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,1681.072528,16.70626468,SGP DCPA,17,,,,,,Outside Circle,YES,,,,"Q2, Q2, Q2",GA,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,1726.275054,25.30400315,SGP DCPA,18,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2",GA,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,1830.47438,13.40380825,SGP DCPA,19,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,1874.477883,10.70146277,SGP DCPA,20,,,,,,Outside Circle,YES,,,,"Q2, Q2, Q2",GA,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,1928.972811,18.7051083,SGP DCPA,21,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2, Q2",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,1972.073012,26.20510738,SGP DCPA,22,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2, Q2, Q2, Q2","GA, GS","Outer Right, Inner Middle","SGP Miss, SGP Goal",,,,
SGPvsFIJ_20260708,2052.473862,22.40489517,SGP DCPA,23,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q2, Q2, Q2, Q2, Q2",GA,Outer Right,SGP Goal,,,,
SGPvsFIJ_20260708,2102.266049,25.81022027,SGP DCPA,24,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2",GA,Outer Middle,SGP Goal,,,,
SGPvsFIJ_20260708,2628.975719,25.70005208,SGP DCPA,25,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3",GA,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,2694.975309,19.00328014,SGP DCPA,26,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3",GA,Outer Left,SGP Goal,,,,
SGPvsFIJ_20260708,2796.075386,11.49979103,SGP DCPA,27,,,,,,Outside Circle,YES,,,,"Q3, Q3, Q3",GA,Outer Left,SGP Miss,,,,
SGPvsFIJ_20260708,2852.374096,38.1020047,SGP DCPA,28,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Middle,SGP Goal,,,,
SGPvsFIJ_20260708,2915.053878,23.25342222,SGP DCPA,29,Center Left Attack,GA,Center Left Attack,C,,"Circle Edge, Inside Circle","YES, NO",,,,"Q3, Q3, Q3",,,,,,,
SGPvsFIJ_20260708,3047.178715,4.898277731,SGP DCPA,30,,,,,,,,,,,Q3,,,,,,,
SGPvsFIJ_20260708,3140.874698,12.90430831,SGP DCPA,31,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,3175.775276,28.10240948,SGP DCPA,32,,,,,,"Circle Edge, Inside Circle","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3","GA, GS","Outer Right, Inner Left","SGP Miss, SGP Goal",,,,
SGPvsFIJ_20260708,3220.094089,15.09806691,SGP DCPA,33,Center Right Attack,WA,Attacking Middle,C,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3",GA,Inner Middle,SGP Goal,,,,
SGPvsFIJ_20260708,3284.074842,20.30333062,SGP DCPA,34,,,,,,Circle Edge,NO,,,,"Q3, Q3, Q3",GA,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,3334.073089,14.70492216,SGP DCPA,35,,,,,,Outside Circle,YES,,,,"Q3, Q3, Q3, Q3","GA, GS","Outer Left, Inner Right","SGP Miss, SGP Goal",,,,
SGPvsFIJ_20260708,3389.173023,19.78619174,SGP DCPA,36,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3",GA,Inner Right,SGP Miss,,,,
SGPvsFIJ_20260708,3523.174444,27.91808533,SGP DCPA,37,Center Mid Attack,GA,Attacking Left,C,,"Outside Circle, Circle Edge, Inside Circle","YES, YES, YES",,,,"Q3, Q3, Q3, Q3, Q3, Q3",GS,Inner Middle,SGP Miss,,,,
SGPvsFIJ_20260708,3837.474455,21.3980853,SGP DCPA,38,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4",GA,Inner Right,SGP Miss,,,,
SGPvsFIJ_20260708,3902.271762,24.10703308,SGP DCPA,39,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4",GA,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,3974.773565,23.80618074,SGP DCPA,40,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4, Q4",GS,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,4015.075222,14.59824343,SGP DCPA,41,,,,,,Circle Edge,NO,,,,"Q4, Q4",,,,,,,
SGPvsFIJ_20260708,4096.272745,35.1035148,SGP DCPA,42,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4, Q4, Q4","GS, GS","Inner Right, Inner Right","SGP Miss, SGP Goal",,,,
SGPvsFIJ_20260708,4191.576657,28.78744494,SGP DCPA,43,,,,,,,,,,,"Q4, Q4, Q4, Q4, Q4",GS,Outer Right,SGP Goal,,,,
SGPvsFIJ_20260708,4238.677121,18.00098939,SGP DCPA,44,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4",GS,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,4324.07063,18.40254699,SGP DCPA,45,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4",GS,Outer Right,SGP Miss,,,,
SGPvsFIJ_20260708,4428.773777,41.60534023,SGP DCPA,46,,,,,,Outside Circle,YES,,,,"Q4, Q4, Q4, Q4, Q4",GS,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,4500.27921,24.79965826,SGP DCPA,47,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4",GS,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,4548.720996,23.95334795,SGP DCPA,48,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4",GS,Inner Left,SGP Miss,,,,
SGPvsFIJ_20260708,4628.975427,14.40516915,SGP DCPA,49,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q4, Q4, Q4, Q4",GA,Inner Left,SGP Goal,,,,
SGPvsFIJ_20260708,4687.272508,13.70598089,SGP DCPA,50,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4",GA,Inner Right,SGP Goal,,,,
SGPvsFIJ_20260708,4719.674497,40.3003368,SGP DCPA,51,,,,,,,,,,,"Q4, Q4",,,,,,,
SGPvsFIJ_20260708,117.1751866,5.199623922,SGP Feed,1,,,,,,Circle Edge,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,122.384566,5.203944654,SGP Feed,2,,,,,,Circle Edge,YES,,,Angelina Lim,Q1,,,,,,,
SGPvsFIJ_20260708,140.4755055,5.199217616,SGP Feed,3,,,,,,Outside Circle,YES,,,Angelina Lim,Q1,,,,,,,
SGPvsFIJ_20260708,142.7789508,5.184661502,SGP Feed,4,,,,,,Circle Edge,YES,,,Angelina Lim,Q1,,,,,,,
SGPvsFIJ_20260708,189.3749646,5.199229169,SGP Feed,5,,,,,,Circle Edge,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,228.8754804,5.2004383,SGP Feed,6,,,,,,Outside Circle,YES,,,Toh Kai Wei,Q1,,,,,,,
SGPvsFIJ_20260708,231.1753528,5.200268308,SGP Feed,7,,,,,,Circle Edge,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,270.275395,5.300583142,SGP Feed,8,,,,,,Circle Edge,NO,,,Goh Wei Ping,Q1,,,,,,,
SGPvsFIJ_20260708,347.1763337,5.301373869,SGP Feed,9,,,,,,Outside Circle,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,445.9752998,5.304240234,SGP Feed,10,,,,,,Circle Edge,NO,,,Toh Kai Wei,Q1,,,,,,,
SGPvsFIJ_20260708,540.7751224,5.501110464,SGP Feed,11,,,,,,Circle Edge,YES,,,Angelina Lim,Q1,,,,,,,
SGPvsFIJ_20260708,574.9763738,5.202676236,SGP Feed,12,,,,,,Outside Circle,YES,,,Toh Kai Wei,Q1,,,,,,,
SGPvsFIJ_20260708,624.0752748,5.115948426,SGP Feed,13,,,,,,Outside Circle,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,678.6782998,5.300335744,SGP Feed,14,,,,,,Circle Edge,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,695.5740503,5.206369659,SGP Feed,15,,,,,,Circle Edge,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,714.9767614,5.201724198,SGP Feed,16,,,,,,Circle Edge,YES,,,Angelina Lim,Q1,,,,,,,
SGPvsFIJ_20260708,748.0702045,5.189345009,SGP Feed,17,,,,,,Circle Edge,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,769.0432222,5,SGP Feed,18,,,,,,Circle Edge,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,813.7832778,5,SGP Feed,19,,,,,,Circle Edge,YES,,,Angelina Lim,Q1,,,,,,,
SGPvsFIJ_20260708,850.5764616,5.31315302,SGP Feed,20,,,,,,Circle Edge,YES,,,Angelina Lim,Q1,,,,,,,
SGPvsFIJ_20260708,913.3737637,5.146854778,SGP Feed,21,,,,,,Outside Circle,YES,,,Angelina Lim,Q1,,,,,,,
SGPvsFIJ_20260708,917.3720605,5.189957549,SGP Feed,22,,,,,,Circle Edge,YES,,,Rachel Ling,Q1,,,,,,,
SGPvsFIJ_20260708,1207.276217,5.297075023,SGP Feed,23,,,,,,Circle Edge,YES,,,Toh Kai Wei,Q2,,,,,,,
SGPvsFIJ_20260708,1237.673244,5.20138081,SGP Feed,24,,,,,,Circle Edge,NO,,,Angelina Lim,Q2,,,,,,,
SGPvsFIJ_20260708,1306.575142,5.199706547,SGP Feed,25,,,,,,Circle Edge,YES,,,Toh Kai Wei,Q2,,,,,,,
SGPvsFIJ_20260708,1358.473336,5.187839799,SGP Feed,26,,,,,,Outside Circle,YES,,,Goh Wei Ping,Q2,,,,,,,
SGPvsFIJ_20260708,1360.17434,5.196663758,SGP Feed,27,,,,,,Circle Edge,YES,,,Rachel Ling,Q2,,,,,,,
SGPvsFIJ_20260708,1380.07342,5.187061756,SGP Feed,28,,,,,,Circle Edge,YES,,,Angelina Lim,Q2,,,,,,,
SGPvsFIJ_20260708,1399.673736,5.600507507,SGP Feed,29,,,,,,Circle Edge,YES,,,Rachel Ling,Q2,,,,,,,
SGPvsFIJ_20260708,1402.877394,5.299834429,SGP Feed,30,,,,,,Circle Edge,YES,,,Angelina Lim,Q2,,,,,,,
SGPvsFIJ_20260708,1421.074709,5.217052813,SGP Feed,31,,,,,,Circle Edge,YES,,,Angelina Lim,Q2,,,,,,,
SGPvsFIJ_20260708,1424.577063,5.293172023,SGP Feed,32,,,,,,Circle Edge,NO,,,Angelina Lim,Q2,,,,,,,
