Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Deflection Success,Feed Location,Feed Success,Gains / Turnover Reason,Penalty Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
SGPvsPNG_20260709,3377.080722,5.311774354,SGP Feed,59,,,,,,Circle Edge,YES,,,Anna Macinnes,Q3,,,,,,,
SGPvsPNG_20260709,3448.47834,5.304571712,SGP Feed,60,,,,,,Circle Edge,NO,,,Anna Macinnes,Q3,,,,,,,
SGPvsPNG_20260709,3491.48058,5.206236733,SGP Feed,61,,,,,,Outside Circle,YES,,,Tan Yi Jie,Q3,,,,,,,
SGPvsPNG_20260709,3492.683877,5.299258949,SGP Feed,62,,,,,,Circle Edge,YES,,,Tan Yi Jie,Q3,,,,,,,
SGPvsPNG_20260709,3529.583051,5.200182956,SGP Feed,63,,,,,,Circle Edge,YES,,,Tan Yi Jie,Q3,,,,,,,
SGPvsPNG_20260709,3543.982215,5.203166466,SGP Feed,64,,,,,,Outside Circle,NO,,,Tan Yi Jie,Q3,,,,,,,
SGPvsPNG_20260709,3558.880102,5.300892495,SGP Feed,65,,,,,,Outside Circle,YES,,,Tan Yi Jie,Q3,,,,,,,
SGPvsPNG_20260709,3600.882659,5.201518063,SGP Feed,66,,,,,,Circle Edge,YES,,,Anna Macinnes,Q3,,,,,,,
SGPvsPNG_20260709,3638.28432,5.200376261,SGP Feed,67,,,,,,Outside Circle,YES,,,Anna Macinnes,Q3,,,,,,,
SGPvsPNG_20260709,3920.281598,5.195650851,SGP Feed,68,,,,,,Outside Circle,YES,,,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,3949.680799,5.199421135,SGP Feed,69,,,,,,Circle Edge,YES,,,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,4037.883077,5.182874214,SGP Feed,70,,,,,,Circle Edge,YES,,,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,4039.477254,5.204840658,SGP Feed,71,,,,,,Inside Circle,YES,,,Sara Lightfoot,Q4,,,,,,,
SGPvsPNG_20260709,4092.380807,5.300771962,SGP Feed,72,,,,,,Circle Edge,YES,,,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,4096.977434,5.28809386,SGP Feed,73,,,,,,Circle Edge,YES,,,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4131.677578,5.332225601,SGP Feed,74,,,,,,Circle Edge,YES,,,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,4249.180597,5.400728924,SGP Feed,75,,,,,,Outside Circle,NO,,,Charlotte Lee,Q4,,,,,,,
SGPvsPNG_20260709,4271.579556,5.298700009,SGP Feed,76,,,,,,Circle Edge,YES,,,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4291.180997,5.202135702,SGP Feed,77,,,,,,Circle Edge,YES,,,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4345.580062,5.31437494,SGP Feed,78,,,,,,Circle Edge,YES,,,Sara Lightfoot,Q4,,,,,,,
SGPvsPNG_20260709,4368.377334,5.206915156,SGP Feed,79,,,,,,Circle Edge,YES,,,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4375.179728,5.200413122,SGP Feed,80,,,,,,Circle Edge,YES,,,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4401.579366,5.301397069,SGP Feed,81,,,,,,Circle Edge,YES,,,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,4476.080808,5.303385447,SGP Feed,82,,,,,,Circle Edge,YES,,,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4540.981976,5.318201299,SGP Feed,83,,,,,,Circle Edge,YES,,,Charlotte Lee,Q4,,,,,,,
SGPvsPNG_20260709,4654.380691,5.298292795,SGP Feed,84,,,,,,Circle Edge,YES,,,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4679.977596,5.184000821,SGP Feed,85,,,,,,Circle Edge,YES,,,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4687.880863,5.196195631,SGP Feed,86,,,,,,Circle Edge,YES,,,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,4741.978392,5.191490435,SGP Feed,87,,,,,,Circle Edge,YES,,,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,4771.980319,5.302770748,SGP Feed,88,,,,,,Circle Edge,YES,,,Anna Macinnes,Q4,,,,,,,
SGPvsPNG_20260709,4787.580339,5.283685474,SGP Feed,89,,,,,,Outside Circle,YES,,,Anna Macinnes,Q4,,,,,,,
SGPvsPNG_20260709,4791.777903,5.300900235,SGP Feed,90,,,,,,Circle Edge,NO,,,Anna Macinnes,Q4,,,,,,,
SGPvsPNG_20260709,4826.379426,5.228955762,SGP Feed,91,,,,,,Circle Edge,YES,,,Anna Macinnes,Q4,,,,,,,
SGPvsPNG_20260709,4827.976804,5.102023166,SGP Feed,92,,,,,,Circle Edge,YES,,,Anna Macinnes,Q4,,,,,,,
SGPvsPNG_20260709,4849.080384,5.300070548,SGP Feed,93,,,,,,Circle Edge,YES,,,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4860.786144,5,SGP Feed,94,,,,,,Circle Edge,NO,,,Goh Wei Ping,,,,,,,,
SGPvsPNG_20260709,135.2857963,11.19979646,SGP Shot,1,,,,,,,,,,Charlotte Lee,Q1,GS,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,237.5858345,11.29976129,SGP Shot,2,,,,,,,,,,Charlotte Lee,Q1,GS,Inner Left,SGP Miss,,,,
SGPvsPNG_20260709,241.5836492,10.8988715,SGP Shot,3,,,,,,,,,,Toh Kai Wei,Q1,GA,Outer Left,SGP Miss,,,,
SGPvsPNG_20260709,250.1833015,11.30237828,SGP Shot,4,,,,,,,,,,Charlotte Lee,Q1,GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,341.3856624,11.29942903,SGP Shot,5,,,,,,,,,,Toh Kai Wei,Q1,GA,Outer Left,SGP Goal,,,,
SGPvsPNG_20260709,379.685861,10.99895029,SGP Shot,6,,,,,,,,,,Toh Kai Wei,Q1,GA,Outer Left,SGP Miss,,,,
SGPvsPNG_20260709,487.9848481,11.00148434,SGP Shot,7,,,,,,,,,,Charlotte Lee,Q1,GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,528.4846505,11.10144796,SGP Shot,8,,,,,,,,,,Toh Kai Wei,Q1,GA,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,595.7827029,11.30335628,SGP Shot,9,,,,,,,,,,Toh Kai Wei,Q1,GA,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,663.5854261,11.20052939,SGP Shot,10,,,,,,,,,,Charlotte Lee,Q1,GS,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,698.6791662,11.30653048,SGP Shot,11,,,,,,,,,,Toh Kai Wei,Q1,GA,Outer Left,SGP Goal,,,,
SGPvsPNG_20260709,712.0842748,11.20181081,SGP Shot,12,,,,,,,,,,Toh Kai Wei,Q1,GA,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,760.4848207,11.20082622,SGP Shot,13,,,,,,,,,,Toh Kai Wei,Q1,GA,Outer Right,SGP Goal,,,,
SGPvsPNG_20260709,786.7852006,11.40043385,SGP Shot,14,,,,,,,,,,Toh Kai Wei,Q1,GA,Outer Right,SGP Goal,,,,
SGPvsPNG_20260709,812.3863259,11.39787997,SGP Shot,15,,,,,,,,,,Toh Kai Wei,Q1,GA,Outer Right,SGP Goal,,,,
SGPvsPNG_20260709,950.6874068,10.9962088,SGP Shot,16,,,,,,,,,,Toh Kai Wei,Q1,GA,Outer Middle,SGP Goal,,,,
SGPvsPNG_20260709,1009.485739,11.10002426,SGP Shot,17,,,,,,,,,,Charlotte Lee,Q1,GS,Inner Left,SGP Miss,,,,
SGPvsPNG_20260709,1053.58451,11.00028777,SGP Shot,18,,,,,,,,,,Charlotte Lee,Q1,GS,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,1319.084622,11.80206844,SGP Shot,19,,,,,,,,,,Toh Kai Wei,Q2,GA,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,1367.685352,11.70074985,SGP Shot,20,,,,,,,,,,Charlotte Lee,Q2,GS,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,1415.385953,11.09646864,SGP Shot,21,,,,,,,,,,Toh Kai Wei,Q2,GA,Outer Left,SGP Miss,,,,
SGPvsPNG_20260709,1514.58471,11.2002597,SGP Shot,22,,,,,,,,,,Toh Kai Wei,Q2,GA,Outer Left,SGP Goal,,,,
SGPvsPNG_20260709,1546.685451,11.09964451,SGP Shot,23,,,,,,,,,,Charlotte Lee,Q2,GS,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,1561.8688,10,SGP Shot,24,,,,,,,,,,Charlotte Lee,Q2,GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,1585.385008,11.00093426,SGP Shot,25,,,,,,,,,,Toh Kai Wei,Q2,GA,Outer Right,SGP Goal,,,,
SGPvsPNG_20260709,1625.885649,11.00053591,SGP Shot,26,,,,,,,,,,Toh Kai Wei,Q2,GA,Outer Right,SGP Miss,,,,
SGPvsPNG_20260709,1632.385634,11.50012113,SGP Shot,27,,,,,,,,,,Charlotte Lee,Q2,GS,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,1703.485366,10.99899856,SGP Shot,28,,,,,,,,,,Toh Kai Wei,Q2,GA,Outer Left,SGP Goal,,,,
SGPvsPNG_20260709,1743.784777,10.99949527,SGP Shot,29,,,,,,,,,,Toh Kai Wei,Q2,GA,Outer Right,SGP Miss,,,,
SGPvsPNG_20260709,1852.184963,11.19972345,SGP Shot,30,,,,,,,,,,Toh Kai Wei,Q2,GA,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,1868.684442,11.00141909,SGP Shot,31,,,,,,,,,,Sara Lightfoot,Q2,GS,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,1883.685156,10.80142129,SGP Shot,32,,,,,,,,,,Toh Kai Wei,Q2,GA,Inner Left,SGP Miss,,,,
SGPvsPNG_20260709,1886.684351,10.89941333,SGP Shot,33,,,,,,,,,,Toh Kai Wei,Q2,GA,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,1949.284608,10.90195345,SGP Shot,34,,,,,,,,,,Sara Lightfoot,Q2,GS,Inner Left,SGP Miss,,,,
SGPvsPNG_20260709,2008.58294,11.20340791,SGP Shot,35,,,,,,,,,,Toh Kai Wei,Q2,GA,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,2072.386579,11.19910861,SGP Shot,36,,,,,,,,,,Toh Kai Wei,Q2,GA,Outer Right,SGP Goal,,,,
SGPvsPNG_20260709,2118.226252,10.95474733,SGP Shot,37,,,,,,,,,,Sara Lightfoot,Q2,GA,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,2121.484907,11.1999149,SGP Shot,38,,,,,,,,,,Sara Lightfoot,Q2,GA,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,2134.669383,11.01653844,SGP Shot,39,,,,,,,,,,Toh Kai Wei,Q2,GA,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,2160.993864,17.29154184,SGP Shot,40,,,,,,,,,,Sara Lightfoot,Q2,GS,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,2184.685221,11.20004193,SGP Shot,41,,,,,,,,,,Sara Lightfoot,Q2,GS,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,2239.38534,11.39935449,SGP Shot,42,,,,,,,,,,Toh Kai Wei,Q2,GA,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,2719.086949,11.09772724,SGP Shot,43,,,,,,,,,,Goh Wei Ping,Q3,GA,Outer Left,SGP Miss,,,,
SGPvsPNG_20260709,2734.085631,11.19628569,SGP Shot,44,,,,,,,,,,Goh Wei Ping,Q3,GA,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,2747.284247,11.20035392,SGP Shot,45,,,,,,,,,,Sara Lightfoot,Q3,GS,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,2831.884539,11.20190426,SGP Shot,46,,,,,,,,,,Sara Lightfoot,Q3,GS,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,2961.700119,10.88784746,SGP Shot,47,,,,,,,,,,Sara Lightfoot,Q3,GS,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,3064.485021,11.11622092,SGP Shot,48,,,,,,,,,,Sara Lightfoot,Q3,GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,3109.484986,11.80180343,SGP Shot,49,,,,,,,,,,Goh Wei Ping,Q3,GA,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,3136.484992,11.00032391,SGP Shot,50,,,,,,,,,,Sara Lightfoot,Q3,GS,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,3181.085868,10.90078421,SGP Shot,51,,,,,,,,,,Goh Wei Ping,Q3,GA,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,3290.070429,11.1125323,SGP Shot,52,,,,,,,,,,Sara Lightfoot,Q3,GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,3379.086641,11.09538369,SGP Shot,53,,,,,,,,,,Goh Wei Ping,Q3,GA,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,3495.884953,11.00016963,SGP Shot,54,,,,,,,,,,Goh Wei Ping,Q3,GA,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,3566.785484,11.19943903,SGP Shot,55,,,,,,,,,,Goh Wei Ping,Q3,GA,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,3581.485191,11.00049444,SGP Shot,56,,,,,,,,,,Goh Wei Ping,Q3,GA,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,3599.085458,11.30006266,SGP Shot,57,,,,,,,,,,Sara Lightfoot,Q3,GS,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,3948.97944,11.00686542,SGP Shot,58,,,,,,,,,,Sara Lightfoot,Q4,GA,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,4037.38541,11.40047703,SGP Shot,59,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,4095.581993,10.90400722,SGP Shot,60,,,,,,,,,,Sara Lightfoot,Q4,GA,Inner Middle,SGP Miss,,,,
SGPvsPNG_20260709,4103.384417,10.90044514,SGP Shot,61,,,,,,,,,,Sara Lightfoot,Q4,GA,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,4134.786421,10.89927727,SGP Shot,62,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Middle,SGP Miss,,,,
SGPvsPNG_20260709,4271.085586,11.10023977,SGP Shot,63,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Left,SGP Miss,,,,
SGPvsPNG_20260709,4306.885476,11.19943918,SGP Shot,64,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,4345.384731,11.09202941,SGP Shot,65,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Left,SGP Goal,,,,
SGPvsPNG_20260709,4367.58445,11.20063477,SGP Shot,66,,,,,,,,,,Sara Lightfoot,Q4,GA,Inner Left,SGP Miss,,,,
SGPvsPNG_20260709,4374.085512,10.9988371,SGP Shot,67,,,,,,,,,,Sara Lightfoot,Q4,GA,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,4400.384537,11.09990301,SGP Shot,68,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,4458.285723,11.49887364,SGP Shot,69,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,4474.286055,10.8986434,SGP Shot,70,,,,,,,,,,Sara Lightfoot,Q4,GA,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,4514.683989,11.20130941,SGP Shot,71,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Right,SGP Goal,,,,
SGPvsPNG_20260709,4546.885348,10.90003135,SGP Shot,72,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,4654.585257,11.10033736,SGP Shot,73,,,,,,,,,,Sara Lightfoot,Q4,GA,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,4678.884957,10.99990112,SGP Shot,74,,,,,,,,,,Sara Lightfoot,Q4,GA,Inner Right,SGP Miss,,,,
SGPvsPNG_20260709,4741.18624,10.99924722,SGP Shot,75,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,4772.990891,10.99391292,SGP Shot,76,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,4826.58499,11.50051421,SGP Shot,77,,,,,,,,,,Charlotte Lee,Q4,GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,170.0805144,10,SGP PEN,1,,,,,,,,,Contact,Anna Macinnes,Q1,,,,,,,
SGPvsPNG_20260709,175.0810701,10,SGP PEN,2,,,,,,,,,Contact,Rachel Ling,Q1,,,,,,,
SGPvsPNG_20260709,314.7802449,10,SGP PEN,3,,,,,,,,,Obstruction,Rachel Ling,Q1,,,,,,,
SGPvsPNG_20260709,364.979519,10,SGP PEN,4,,,,,,,,,Obstruction,Jamie Lim,Q1,,,,,,,
SGPvsPNG_20260709,408.9814115,10,SGP PEN,5,,,,,,,,,Contact,Rachel Ling,Q1,,,,,,,
SGPvsPNG_20260709,437.8825859,10,SGP PEN,6,,,,,,,,,Contact,Jamie Lim,Q1,,,,,,,
SGPvsPNG_20260709,621.3809454,10,SGP PEN,7,,,,,,,,,Contact,Tan Yi Jie,Q1,,,,,,,
SGPvsPNG_20260709,626.8819345,10,SGP PEN,8,,,,,,,,,Contact,Rachel Ling,Q1,,,,,,,
SGPvsPNG_20260709,725.5788923,10,SGP PEN,9,,,,,,,,,Contact,Anna Macinnes,Q1,,,,,,,
SGPvsPNG_20260709,919.481168,10,SGP PEN,10,,,,,,,,,Obstruction,Mishalenee K,Q1,,,,,,,
SGPvsPNG_20260709,1020.779916,10,SGP PEN,11,,,,,,,,,Contact,Anna Macinnes,Q1,,,,,,,
SGPvsPNG_20260709,1431.583181,10,SGP PEN,12,,,,,,Circle Edge,YES,,Contact,Rachel Ling,"Q2, Q2",,,,,,,
SGPvsPNG_20260709,1654.279147,10,SGP PEN,13,,,,,,,,,Contact,Reena Divya,Q2,,,,,,,
SGPvsPNG_20260709,1683.382756,10,SGP PEN,14,,,,,,,,,Contact,Reena Divya,Q2,,,,,,,
SGPvsPNG_20260709,1724.380096,10,SGP PEN,15,,,,,,,,,Obstruction,Reena Divya,"Q2, Q2",GA,Inner Right,OPP Goal,,,,
SGPvsPNG_20260709,1761.380643,10,SGP PEN,16,,,,,,,,,Contact,Jamie Lim,Q2,,,,,,,
SGPvsPNG_20260709,1905.58169,10,SGP PEN,17,,,,,,,,,Contact,Tan Yi Jie,Q2,,,,,,,
SGPvsPNG_20260709,1920.682921,10,SGP PEN,18,,,,,,,,,Obstruction,Reena Divya,Q2,,,,,,,
SGPvsPNG_20260709,1922.997821,10,SGP PEN,19,,,,,,,,,Obstruction,Jamie Lim,"Q2, Q2",GA,Inner Right,OPP Goal,,,,
SGPvsPNG_20260709,1978.981536,10,SGP PEN,20,,,,,,,,,Contact,Tan Yi Jie,Q2,,,,,,,
SGPvsPNG_20260709,2193.381126,10,SGP PEN,21,,,,,,,,,Contact,Sara Lightfoot,Q2,,,,,,,
SGPvsPNG_20260709,2775.342,10,SGP PEN,22,,,,,,,,,Contact,Sara Lightfoot,Q3,,,,,,,
SGPvsPNG_20260709,2842.383567,10,SGP PEN,23,,,,,,,,,Contact,Faithmaria Lawrence,Q3,,,,,,,
SGPvsPNG_20260709,2860.878929,10,SGP PEN,24,,,,,,,,,Contact,Sindhu Nair,Q3,,,,,,,
SGPvsPNG_20260709,2865.580798,10,SGP PEN,25,,,,,,,,,Obstruction,Sindhu Nair,Q3,,,,,,,
SGPvsPNG_20260709,2977.485207,10,SGP PEN,26,,,,,,,,,Obstruction,Anna Macinnes,Q3,,,,,,,
SGPvsPNG_20260709,3011.381189,10,SGP PEN,27,,,,,,,,,Contact,Sindhu Nair,Q3,,,,,,,
SGPvsPNG_20260709,3219.796722,10,SGP PEN,28,,,,,,,,,Obstruction,Sara Lightfoot,Q3,,,,,,,
SGPvsPNG_20260709,3229.918467,10,SGP PEN,29,,,,,,,,,Contact,Goh Wei Ping,Q3,,,,,,,
SGPvsPNG_20260709,3314.781412,10,SGP PEN,30,,,,,,,,,Contact,Sindhu Nair,Q3,,,,,,,
SGPvsPNG_20260709,3456.080821,10,SGP PEN,31,,,,,,,,,Contact,Faithmaria Lawrence,Q3,,,,,,,
SGPvsPNG_20260709,3460.985298,10,SGP PEN,32,,,,,,,,,Contact,Mishalenee K,Q3,,,,,,,
SGPvsPNG_20260709,3890.579462,10,SGP PEN,33,,,,,,,,,Obstruction,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,3905.481112,10,SGP PEN,34,,,,,,,,,Obstruction,Mishalenee K,"Q4, Q4",GS,Inner Right,OPP Goal,,,,
SGPvsPNG_20260709,3968.477985,10,SGP PEN,35,,,,,,,,,Contact,Faithmaria Lawrence,Q4,,,,,,,
SGPvsPNG_20260709,3980.88269,10,SGP PEN,36,,,,,,,,,Contact,Mishalenee K,Q4,,,,,,,
SGPvsPNG_20260709,4147.782499,10,SGP PEN,37,,,,,,,,,Contact,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,4273.806733,10,SGP PEN,38,,,,,,,,,Contact,Charlotte Lee,Q4,,,,,,,
SGPvsPNG_20260709,4425.980144,10,SGP PEN,39,,,,,,,,,Contact,Goh Wei Ping,Q4,,,,,,,
SGPvsPNG_20260709,4547.910244,10,SGP PEN,40,,,,,,,,,Contact,Charlotte Lee,Q4,,,,,,,
SGPvsPNG_20260709,4581.977436,10,SGP PEN,41,,,,,,,,,Contact,Tan Yi Jie,Q4,,,,,,,
SGPvsPNG_20260709,4598.455056,10,SGP PEN,42,,,,,,,,,Obstruction,Mishalenee K,Q4,,,,,,,
SGPvsPNG_20260709,4802.776212,10,SGP PEN,43,,,,,,,,,Contact,Anna Macinnes,Q4,,,,,,,
SGPvsPNG_20260709,260.6304333,8,SGP Deflection,1,,,,,No,,,,,Tan Yi Jie,Q1,,,,,,,
SGPvsPNG_20260709,298.3773556,8,SGP Deflection,2,,,,,No,,,,,Rachel Ling,Q1,,,,,,,
SGPvsPNG_20260709,356.2532111,8,SGP Deflection,3,,,,,No,,,,,Toh Kai Wei,Q1,,,,,,,
SGPvsPNG_20260709,359.0189,8,SGP Deflection,4,,,,,No,,,,,Tan Yi Jie,Q1,,,,,,,
SGPvsPNG_20260709,544.0542778,8,SGP Deflection,5,,,,,No,,,,,Rachel Ling,Q1,,,,,,,
SGPvsPNG_20260709,675.2763889,8,SGP Deflection,6,,,,,Yes,,,,,Tan Yi Jie,Q1,,,,,,,
SGPvsPNG_20260709,827.8847444,8,SGP Deflection,7,,,,,No,,,,,Rachel Ling,Q1,,,,,,,
SGPvsPNG_20260709,902.2389778,8,SGP Deflection,8,,,,,No,,,,,Jamie Lim,Q1,,,,,,,
SGPvsPNG_20260709,1476.5207,8,SGP Deflection,9,,,,,No,,,,,Jamie Lim,Q2,,,,,,,
SGPvsPNG_20260709,1491.283167,8,SGP Deflection,10,,,,,Yes,,,,,Reena Divya,Q2,,,,,,,
SGPvsPNG_20260709,1755.003422,8,SGP Deflection,11,,,,,No,,,,,Charlotte Lee,Q2,,,,,,,
SGPvsPNG_20260709,1812.593644,8,SGP Deflection,12,,,,,No,,,,,Reena Divya,Q2,,,,,,,
SGPvsPNG_20260709,1959.654333,8,SGP Deflection,13,,,,,No,,,,,Tan Yi Jie,Q2,,,,,,,
SGPvsPNG_20260709,1987.360256,8,SGP Deflection,14,,,,,No,,,,,Jamie Lim,Q2,,,,,,,
SGPvsPNG_20260709,2027.968333,8,SGP Deflection,15,,,,,No,,,,,Reena Divya,Q2,,,,,,,
SGPvsPNG_20260709,2230.273422,8,SGP Deflection,16,,,,,Yes,,,,,Reena Divya,Q2,,,,,,,
SGPvsPNG_20260709,2793.788578,8,SGP Deflection,17,,,,,Yes,,,,,Anna Macinnes,Q3,,,,,,,
SGPvsPNG_20260709,3084.2696,8,SGP Deflection,18,,,,,Yes,,,,,Sindhu Nair,Q3,,,,,,,
SGPvsPNG_20260709,4230.082378,8,SGP Deflection,19,,,,,No,,,,,Mishalenee K,Q4,,,,,,,
SGPvsPNG_20260709,4283.698544,8,SGP Deflection,20,,,,,Yes,,,,,Sara Lightfoot,Q4,,,,,,,
SGPvsPNG_20260709,4670.882767,8,SGP Deflection,21,,,,,Yes,,,,,Faithmaria Lawrence,Q4,,,,,,,
SGPvsPNG_20260709,240.7776889,6,SGP Att Rebound,1,,,,,,,,,,Toh Kai Wei,Q1,,,,,,,
SGPvsPNG_20260709,1628.262256,6,SGP Att Rebound,2,,,,,,,,,,Charlotte Lee,Q2,,,,,,,
SGPvsPNG_20260709,1886.541211,6,SGP Att Rebound,3,,,,,,,,,,Toh Kai Wei,Q2,,,,,,,
SGPvsPNG_20260709,2721.839267,6,SGP Att Rebound,4,,,,,,,,,,Goh Wei Ping,Q3,,,,,,,
SGPvsPNG_20260709,2749.942233,6,SGP Att Rebound,5,,,,,,,,,,Goh Wei Ping,Q3,,,,,,,
SGPvsPNG_20260709,3569.141056,6,SGP Att Rebound,6,,,,,,,,,,Sara Lightfoot,Q3,,,,,,,
SGPvsPNG_20260709,4099.122111,6,SGP Att Rebound,7,,,,,,,,,,Sara Lightfoot,Q4,,,,,,,
SGPvsPNG_20260709,4371.187033,6,SGP Att Rebound,8,,,,,,,,,,Charlotte Lee,Q4,,,,,,,
SGPvsPNG_20260709,262.5811105,70.60340168,SGP CPD,1,,Not Taken,,,,"Circle Edge, Outside Circle","NO, YES",,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1, Q1",GA,Inner Right,OPP Goal,,,,
SGPvsPNG_20260709,357.1810446,20.50445928,SGP CPD,2,Center Right Attack,WD,Attacking Right,WA,,"Circle Edge, Inside Circle","YES, YES",,,,"Q1, Q1, Q1, Q1, Q1",GA,Inner Right,OPP Goal,,,,
SGPvsPNG_20260709,453.9810737,45.00525878,SGP CPD,3,Center Right Attack,WA,Center Mid Attack,C,,"Circle Edge, Circle Edge, Circle Edge","YES, YES, YES",,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Middle,SGP Goal,,,,
SGPvsPNG_20260709,541.9815271,22.80269633,SGP CPD,4,Center Left Attack,WA,Center Mid Defense,WD,,Circle Edge,YES,,,,"Q1, Q1, Q1",GS,Inner Right,OPP Goal,,,,
SGPvsPNG_20260709,608.278112,33.60656323,SGP CPD,5,Center Right Defense,GA,Attacking Left,WA,,"Outside Circle, Circle Edge, Circle Edge","YES, YES, YES",,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1",GS,Inner Left,OPP Goal,,,,
SGPvsPNG_20260709,677.1805151,32.8051816,SGP CPD,6,Center Right Attack,WA,,Not Taken,,"Inside Circle, Circle Edge","NO, YES",,,,"Q1, Q1, Q1, Q1, Q1, Q1, Q1",GA,Outer Left,SGP Goal,,,,
