Timeline,Start time,Duration,Row,Instance number,1st Phase Pass,1st Phase Receiver,2nd Phase Pass,2nd Phase Receiver,Deflection Success,Feed Location,Feed Success,Gains / Turnover Reason,Penalty Reason,Player,Quarter,Shooter Position,Shot Location,Shot Outcome,Turnover Location,Ungrouped,Notes,Flags
SGPvsSwans_20260710,1661.7710043116674,21.504420509991405,SGP DCPD,17,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,1715.4728986556486,18.195534680011633,SGP DCPD,18,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2",GA,Outer Left,OPP Miss,,,,
SGPvsSwans_20260710,1839.3704525696478,26.40495988402199,SGP DCPD,19,,,,,,Outside Circle,YES,,,,"Q2, Q2, Q2, Q2",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,1891.27221269665,7.095454375007648,SGP DCPD,20,,,,,,Circle Edge,NO,,,,"Q2, Q2",,,,,,,
SGPvsSwans_20260710,1962.8705836746544,9.406320177995212,SGP DCPD,21,,,,,,Outside Circle,YES,,,,"Q2, Q2, Q2",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,1993.8636818876575,15.602008437000677,SGP DCPD,22,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2",GS,Inner Left,OPP Miss,,,,
SGPvsSwans_20260710,2113.7695713226476,29.50575770400974,SGP DCPD,23,,,,,,Circle Edge,YES,,,,"Q2, Q2, Q2, Q2, Q2, Q2",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,2557.9712836166636,15.80559425198544,SGP DCPD,24,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3, Q3, Q3",GA,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,2599.5708479676514,22.999297261005722,SGP DCPD,25,,,,,,"Circle Edge, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3",GA,Outer Left,OPP Miss,,,,
SGPvsSwans_20260710,2690.5710428296525,9.197321370996633,SGP DCPD,26,,,,,,Circle Edge,NO,,,,"Q3, Q3",,,,,,,
SGPvsSwans_20260710,2800.571812631668,14.202373098984935,SGP DCPD,27,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,2865.570798690663,12.00474694699733,SGP DCPD,28,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,2922.071001806661,10.605648830999144,SGP DCPD,29,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,2958.170080833664,27.005440069995984,SGP DCPD,30,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,3044.962122222222,15.661522222222175,SGP DCPD,31,Center Left Attack,WA,Attacking Left,GS,,Circle Edge,YES,,,,"Q3, Q3, Q3",GS,Inner Left,OPP Miss,,,,
SGPvsSwans_20260710,3179.4705969376696,9.904740577986558,SGP DCPD,32,,,,,,Outside Circle,YES,,,,"Q3, Q3, Q3",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,3208.4703255656564,13.702521125988824,SGP DCPD,33,,,,,,Circle Edge,YES,,,,"Q3, Q3, Q3",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,3264.0706363596523,14.503563879003195,SGP DCPD,34,,,,,,Outside Circle,YES,,,,"Q3, Q3, Q3",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,3296.471058076651,13.798440285011111,SGP DCPD,35,,,,,,Outside Circle,NO,,,,"Q3, Q3",,,,,,,
SGPvsSwans_20260710,3382.574275010658,21.300864361003278,SGP DCPD,36,,,,,,"Outside Circle, Circle Edge","YES, YES",,,,"Q3, Q3, Q3, Q3, Q3",GA,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,3718.06830873266,18.90150620800523,SGP DCPD,37,,,,,,,,,,,Q4,,,,,,,
SGPvsSwans_20260710,3845.8683060796516,20.387902203005524,SGP DCPD,38,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4, Q4",GA,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,3959.470115365666,21.70496672698755,SGP DCPD,39,,,,,,Outside Circle,YES,,,,"Q4, Q4, Q4, Q4",GA,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,4158.270313664654,13.999605832012094,SGP DCPD,40,,,,,,Outside Circle,YES,,,,"Q4, Q4, Q4",GS,Inner Right,OPP Miss,,,,
SGPvsSwans_20260710,4271.171914338656,23.400322358003905,SGP DCPD,41,,,,,,,,,,,"Q4, Q4, Q4",GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,4351.5714506296645,12.103008724994652,SGP DCPD,42,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,4405.720691952649,31.955411200995513,SGP DCPD,43,,,,,,Circle Edge,YES,,,,"Q4, Q4, Q4, Q4, Q4",GA,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,4478.467092105654,14.108344629001294,SGP DCPD,44,,,,,,Outside Circle,YES,,,,"Q4, Q4, Q4",GA,Outer Right,OPP Goal,,,,
SGPvsSwans_20260710,4523.2702676166555,27.50520548901204,SGP DCPD,45,,,,,,"Outside Circle, Inside Circle","YES, YES",,,,"Q4, Q4, Q4, Q4, Q4",GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,4615.868367812663,25.506198223994943,SGP DCPD,46,,,,,,"Outside Circle, Outside Circle","NO, YES",,,,"Q4, Q4, Q4, Q4, Q4",GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,72.57095570565806,5.192883160998619,OPP Feed,1,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,74.77400607465158,5.1982408630074985,OPP Feed,2,,,,,,Inside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,89.47133035065518,5.303838500999817,OPP Feed,3,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,129.66765679765984,5.1927460149978515,OPP Feed,4,,,,,,Outside Circle,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,141.86910628965484,5.2789217850022965,OPP Feed,5,,,,,,Circle Edge,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,177.96498787666565,5.205750014985028,OPP Feed,6,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,179.5647325876696,5.207379475988205,OPP Feed,7,,,,,,Inside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,237.16927464665253,5.201712011009363,OPP Feed,8,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,275.1688434836543,5.20004830300212,OPP Feed,9,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,288.56917476265875,5.2012264119996985,OPP Feed,10,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,359.47177313366205,5.185916668998516,OPP Feed,11,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,381.97001323565263,5.312108351001314,OPP Feed,12,,,,,,Circle Edge,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,401.6702304056584,5.302355973003273,OPP Feed,13,,,,,,Circle Edge,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,471.87250428065306,5.120211956008347,OPP Feed,14,,,,,,Circle Edge,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,479.36815604465846,5.192020029002322,OPP Feed,15,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,505.5694542966514,5.3122709500154315,OPP Feed,16,,,,,,Outside Circle,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,517.070989863657,5.299146693996363,OPP Feed,17,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,601.8698491176486,5.198393938006916,OPP Feed,18,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,606.0657192306578,5.204666974998986,OPP Feed,19,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,613.0677950486502,5.302904577002437,OPP Feed,20,,,,,,Circle Edge,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,689.0702133326561,5.196515797996881,OPP Feed,21,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,694.4675554006596,5.304386300997976,OPP Feed,22,,,,,,Circle Edge,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,739.1710559696621,5.284453419993497,OPP Feed,23,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,777.8704780856557,5.203205004006918,OPP Feed,24,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,797.4679806396684,5.3040356739891195,OPP Feed,25,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,829.4699528536553,5.294205371998032,OPP Feed,26,,,,,,Circle Edge,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,857.9698440846531,5.102888228996676,OPP Feed,27,,,,,,Outside Circle,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,877.1662799426508,5.203893567008663,OPP Feed,28,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,903.6681780256573,5.184009116009179,OPP Feed,29,,,,,,Circle Edge,NO,,,,Q1,,,,,,,
SGPvsSwans_20260710,917.3672798216539,5.201138536989902,OPP Feed,30,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,923.2709206836635,5.196791731991311,OPP Feed,31,,,,,,Circle Edge,YES,,,,Q1,,,,,,,
SGPvsSwans_20260710,1231.4743056336642,5.201130218988283,OPP Feed,32,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1232.8684815836568,5.318222774999185,OPP Feed,33,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1253.5708600386542,5.186934805997453,OPP Feed,34,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1305.7703546166529,5.194014450004033,OPP Feed,35,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1308.7728091906604,5.201420294001991,OPP Feed,36,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1346.0708264746581,5.188009434003561,OPP Feed,37,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1363.870451290646,5.199952780013064,OPP Feed,38,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1434.6692705486678,5.298392632982768,OPP Feed,39,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1538.0195,5.0,OPP Feed,40,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1543.4678633366536,5.184292755003071,OPP Feed,41,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1544.8700578196504,5.197552800996391,OPP Feed,42,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1589.2696500306583,5.180171710997001,OPP Feed,43,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1621.5696337916506,5.288103741005216,OPP Feed,44,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1671.6682376956526,5.302889880007115,OPP Feed,45,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1719.8704114146635,5.2976965799903155,OPP Feed,46,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1725.2562,5.0,OPP Feed,47,,,,,,Inside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1764.2708570886577,5.1994511889977275,OPP Feed,48,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1776.3681516346585,5.288818556999331,OPP Feed,49,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1778.5680081286564,5.308240012995839,OPP Feed,50,,,,,,Inside Circle,NO,,,,Q2,,,,,,,
SGPvsSwans_20260710,1824.1678721776557,5.311309001999234,OPP Feed,51,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1855.4701954836594,5.315465375996382,OPP Feed,52,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1891.8747025806579,5.200150586990958,OPP Feed,53,,,,,,Circle Edge,NO,,,,Q2,,,,,,,
SGPvsSwans_20260710,1934.9684535716526,5.1997428920003586,OPP Feed,54,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1963.5706587926659,5.186861040993108,OPP Feed,55,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,1996.9712251856602,5.180406979995951,OPP Feed,56,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,2034.9703723436596,5.194788519997701,OPP Feed,57,,,,,,Circle Edge,NO,,,,Q2,,,,,,,
SGPvsSwans_20260710,2058.270183735671,5.194721832989217,OPP Feed,58,,,,,,Outside Circle,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,2115.7728269176578,5.245097509007792,OPP Feed,59,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,2147.869753273662,5.301403290993676,OPP Feed,60,,,,,,Circle Edge,YES,,,,Q2,,,,,,,
SGPvsSwans_20260710,2560.175475232658,5.297005704994717,OPP Feed,61,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2603.3695372636494,5.200680435013965,OPP Feed,62,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2604.5701724406563,5.31938921699566,OPP Feed,63,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2626.3903325779916,5.165615463998165,OPP Feed,64,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2679.768008864649,5.2031561310086545,OPP Feed,65,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2693.9704505966583,5.312370585992539,OPP Feed,66,,,,,,Circle Edge,NO,,,,Q3,,,,,,,
SGPvsSwans_20260710,2731.970159058663,5.195581667001534,OPP Feed,67,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2786.763466666667,5.0,OPP Feed,68,,,,,,Circle Edge,NO,,,,Q3,,,,,,,
SGPvsSwans_20260710,2806.068558086665,5.138646922993303,OPP Feed,69,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2822.775430846655,5.101350038990859,OPP Feed,70,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2828.369059375649,5.2016296030128615,OPP Feed,71,,,,,,Circle Edge,NO,,,,Q3,,,,,,,
SGPvsSwans_20260710,2837.1702861846566,5.501023932996759,OPP Feed,72,,,,,,Circle Edge,NO,,,,Q3,,,,,,,
SGPvsSwans_20260710,2845.7714689136465,5.299546990018371,OPP Feed,73,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2853.873774792648,5.301174054006879,OPP Feed,74,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2868.8718889266565,5.117603791999954,OPP Feed,75,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2901.4680577646527,5.201979188004316,OPP Feed,76,,,,,,Circle Edge,NO,,,,Q3,,,,,,,
SGPvsSwans_20260710,2911.368992973658,5.198026450986163,OPP Feed,77,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2923.0708032226667,5.286757817991202,OPP Feed,78,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,2973.568012127651,5.206169943000532,OPP Feed,79,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3031.6700159286543,5.189752402003705,OPP Feed,80,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3054.3871222222224,5.0,OPP Feed,81,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3079.897322222222,5.0,OPP Feed,82,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3097.993190797997,5.104829538995091,OPP Feed,83,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3164.770799662646,5.1897895240122125,OPP Feed,84,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3180.271485644651,5.202583931006302,OPP Feed,85,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3212.771071352655,5.191999885004407,OPP Feed,86,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3268.9694187346645,5.100587245989118,OPP Feed,87,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3304.572502727658,5.187705000005735,OPP Feed,88,,,,,,Outside Circle,NO,,,,Q3,,,,,,,
SGPvsSwans_20260710,3362.3675836286475,5.145422347015483,OPP Feed,89,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3370.6684940526607,5.201491655004702,OPP Feed,90,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3389.9737147976525,5.2002398330041615,OPP Feed,91,,,,,,Outside Circle,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3393.7698166836653,5.3289998279960855,OPP Feed,92,,,,,,Circle Edge,YES,,,,Q3,,,,,,,
SGPvsSwans_20260710,3729.7210555555557,5.0,OPP Feed,93,,,,,,Circle Edge,NO,,,,Q4,,,,,,,
SGPvsSwans_20260710,3743.9700966906526,5.204188343016085,OPP Feed,94,,,,,,Circle Edge,NO,,,,Q4,,,,,,,
SGPvsSwans_20260710,3809.2699550246657,5.200130243989861,OPP Feed,95,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,3850.068899535652,5.201481100999445,OPP Feed,96,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,3947.27372317266,5.200313286999972,OPP Feed,97,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,3949.0701566916578,5.201707849003014,OPP Feed,98,,,,,,Inside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,3971.570685997668,5.304103688996747,OPP Feed,99,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4141.067841704661,5.30105886999263,OPP Feed,100,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4160.070310201667,5.298347658992498,OPP Feed,101,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4235.2694849566515,5.301423125995825,OPP Feed,102,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4252.167946162658,5.197223528996801,OPP Feed,103,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4337.468757863658,5.2007341359994825,OPP Feed,104,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4338.768091278654,5.191893052013256,OPP Feed,105,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4353.370516261653,5.196194770011061,OPP Feed,106,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4413.166630882657,5.805521928993585,OPP Feed,107,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4463.873775613653,5.176300891013852,OPP Feed,108,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4481.070578640654,5.202263151001716,OPP Feed,109,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4536.47435408765,5.2013591270078905,OPP Feed,110,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4539.574797037654,5.193655555995065,OPP Feed,111,,,,,,Inside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4601.368102018655,5.2824718610118,OPP Feed,112,,,,,,Circle Edge,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4603.071809355653,5.306217745009235,OPP Feed,113,,,,,,Inside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,4630.774358207654,5.100620307999634,OPP Feed,114,,,,,,Outside Circle,YES,,,,Q4,,,,,,,
SGPvsSwans_20260710,73.57564283065925,11.198849244997248,OPP Shot,1,,,,,,,,,,,Q1,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,89.07482120065646,11.198139202009571,OPP Shot,2,,,,,,,,,,,Q1,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,178.07564869266372,11.199195428993278,OPP Shot,3,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,235.27537693866964,11.099933193979439,OPP Shot,4,,,,,,,,,,,Q1,GA,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,275.07423377564965,11.199732203013696,OPP Shot,5,,,,,,,,,,,Q1,GA,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,287.874340988671,11.199780293979927,OPP Shot,6,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,359.2750344296555,11.299457809990486,OPP Shot,7,,,,,,,,,,,Q1,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,478.0749769036571,11.300353078006367,OPP Shot,8,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,516.073626707656,11.1013996909885,OPP Shot,9,,,,,,,,,,,Q1,GS,Inner Left,OPP Miss,,,,
SGPvsSwans_20260710,738.6751523626651,11.100155957994957,OPP Shot,10,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,777.1752208446549,10.998941777001619,OPP Shot,11,,,,,,,,,,,Q1,GA,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,797.3755538356688,11.7993055889782,OPP Shot,12,,,,,,,,,,,Q1,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,857.3748462436589,11.200913232998346,OPP Shot,13,,,,,,,,,,,Q1,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,876.5752891596652,11.201179061997209,OPP Shot,14,,,,,,,,,,,Q1,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,922.6739480136508,11.000384465012758,OPP Shot,15,,,,,,,,,,,Q1,GA,Inner Middle,OPP Miss,,,,
SGPvsSwans_20260710,1232.3751429736599,10.90014911500134,OPP Shot,16,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,1253.3749722646676,12.999841171989601,OPP Shot,17,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,1309.275607220661,10.996451404994332,OPP Shot,18,,,,,,,,,,,Q2,GA,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,1345.0732363016707,11.202447772986488,OPP Shot,19,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,1362.4752814506573,10.90160309700559,OPP Shot,20,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,1434.074335040668,11.095897126984028,OPP Shot,21,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,1453.7756369006634,10.996781457983616,OPP Shot,22,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,1545.0764742466488,14.098741612019694,OPP Shot,23,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,1588.8746401246497,11.799836459012568,OPP Shot,24,,,,,,,,,,,Q2,GS,Inner Left,OPP Miss,,,,
SGPvsSwans_20260710,1595.3751280596684,11.296457031996624,OPP Shot,25,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,1620.3754386736528,11.000178910013346,OPP Shot,26,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,1672.0870586466533,11.188366175005513,OPP Shot,27,,,,,,,,,,,Q2,GS,Outer Left,OPP Goal,,,,
SGPvsSwans_20260710,1719.2752098666485,11.800157706010395,OPP Shot,28,,,,,,,,,,,Q2,GA,Outer Left,OPP Miss,,,,
SGPvsSwans_20260710,1731.5740895416525,11.201280893000558,OPP Shot,29,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,1824.6345513556573,11.338084332005792,OPP Shot,30,,,,,,,,,,,Q2,GA,Inner Left,OPP Miss,,,,
SGPvsSwans_20260710,1827.775266615661,10.899895608995621,OPP Shot,31,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,1854.773029541654,11.002382912015719,OPP Shot,32,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,1934.4747166266466,11.199526997014345,OPP Shot,33,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,1961.2751630596506,11.001740792999044,OPP Shot,34,,,,,,,,,,,Q2,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,1997.9747919996626,10.799604688988666,OPP Shot,35,,,,,,,,,,,Q2,GS,Inner Left,OPP Miss,,,,
SGPvsSwans_20260710,2057.5741045526584,10.900984711000547,OPP Shot,36,,,,,,,,,,,Q2,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,2131.9746310436526,11.300697983004738,OPP Shot,37,,,,,,,,,,,Q2,GS,Inner Middle,OPP Goal,,,,
SGPvsSwans_20260710,2147.5752364166556,11.699432408003304,OPP Shot,38,,,,,,,,,,,Q2,GS,Outer Left,OPP Miss,,,,
SGPvsSwans_20260710,2561.8832307006546,11.893647167994459,OPP Shot,39,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,2603.5719411156556,11.703236119000849,OPP Shot,40,,,,,,,,,,,Q3,GA,Outer Left,OPP Miss,,,,
SGPvsSwans_20260710,2625.004788888889,10.792288888888834,OPP Shot,41,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,2677.875448671656,10.899401931001194,OPP Shot,42,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,2731.1755807526547,10.999076228003105,OPP Shot,43,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,2787.8763807346545,12.59980186401026,OPP Shot,44,,,,,,,,,,,Q3,GS,Inner Right,OPP Goal,,,,
SGPvsSwans_20260710,2803.67379125065,11.100394480002706,OPP Shot,45,,,,,,,,,,,Q3,GS,Inner Left,OPP Goal,,,,
SGPvsSwans_20260710,2844.47474690465,11.498552023002048,OPP Shot,46,,,,,,,,,,,Q3,GS,Inner Middle,OPP Miss,,,,
